SR No,LRNo,LRDate,NoOfBox,Weight,InvoiceNumber,InvoiceDate,PartyName,CityName,District,State,Amount,TransportName,Remark
2,158076382,3/29/2025 19:06,12,140.4,DHL/24-25/16538,3/29/2025 11:21,PHOENIX INDUSTRIAL SERVICE,ANGUL,ANGUL,Odisha,56994,GATI,All others ODA
3,158076382,3/29/2025 19:06,5,41.5,DHL/24-25/16538,3/29/2025 11:21,PHOENIX INDUSTRIAL SERVICE,ANGUL,ANGUL,Odisha,17493.5,GATI,All others ODA
4,158076320,3/29/2025 19:05,1,12,DHL/24-25/16451,3/28/2025 14:30,TECHNOBUD ELECTRONICS,MADHA,SOLAPUR,MAHARASHTRA,5811.5,GATI,Scheduled
5,158076429,3/29/2025 19:05,2,54.1,DHL/24-25/16496,3/29/2025 10:07,"OM ENTERPRISES.,",NASHIK,NASHIK,MAHARASHTRA,17481.7,GATI,Scheduled
6,158076436,3/29/2025 19:04,2,10.9,DHL/24-25/16537,3/29/2025 11:20,SHREE SHYAM AGENCIES,RAMGARH CANTT,RAMGARH CANTT,Jharkhand,4041.5,GATI,All others ODA
7,158076436,3/29/2025 19:04,4,22.6,DHL/24-25/16537,3/29/2025 11:20,SHREE SHYAM AGENCIES,RAMGARH CANTT,RAMGARH CANTT,Jharkhand,9074.2,GATI,All others ODA
8,158076412,3/29/2025 19:04,7,45.5,DHL/24-25/16509,3/29/2025 10:46,Pioneer Instrument and Automation (CCM),BHUBANESHWAR,KHORDHA,Odisha,70623,GATI,All others ODA
9,158076399,3/29/2025 19:03,68,166.6,DHL/24-25/16544,3/29/2025 11:40,SNEHA,SANTACRUZ(W),MUMBAI,MAHARASHTRA,163288.4,GATI,Scheduled
10,158076306,3/29/2025 19:02,2,35.4,DHL/24-25/16534,3/29/2025 11:18,MAA LAKHI BHANDAR,DUMKA,DUMKA,Jharkhand,9841.2,GATI,All others ODA
11,158076313,3/29/2025 19:02,4,55.6,DHL/24-25/16522,3/29/2025 11:08,OMKARESHWAR SALES,SHIVPURI,SHIVPURI,Madhya Pradesh,20272.4,GATI,All others ODA
12,158076405,3/29/2025 19:00,20,136,DHL/24-25/16505,3/29/2025 10:40,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,49265,GATI,All others ODA
13,158076405,3/29/2025 19:00,5,150,DHL/24-25/16506,3/29/2025 10:41,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,40090.5,GATI,All others ODA
14,158076405,3/29/2025 19:00,7,83.3,DHL/24-25/16515,3/29/2025 10:56,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,33742.1,GATI,All others ODA
15,158076405,3/29/2025 19:00,10,188,DHL/24-25/16521,3/29/2025 11:08,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,57171,GATI,All others ODA
16,158076405,3/29/2025 19:00,3,24.3,DHL/24-25/16529,3/29/2025 11:14,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,11097.9,GATI,All others ODA
17,158076405,3/29/2025 19:00,9,74.7,DHL/24-25/16529,3/29/2025 11:14,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,22656,GATI,All others ODA
18,158076337,3/29/2025 18:44,1,5.4,DHL/24-25/16450,3/28/2025 14:29,Raigarh,Raigarh,Raigarh,Chhattisgarh,2619.6,GATI,Scheduled
19,158076337,3/29/2025 18:44,1,1.9,DHL/24-25/16462,3/28/2025 14:43,Raigarh,Raigarh,Raigarh,Chhattisgarh,3026.7,GATI,Scheduled
20,158076368,3/29/2025 18:43,2,5,DHL/24-25/16477,3/28/2025 15:13,AL-NOOR ELECTRONICS,BHIWANDI,THANE,MAHARASHTRA,4731.8,GATI,Scheduled
21,158076368,3/29/2025 18:43,1,2.2,DHL/24-25/16551,3/29/2025 11:47,AL-NOOR ELECTRONICS,BHIWANDI,THANE,MAHARASHTRA,2743.5,GATI,Scheduled
22,158076344,3/29/2025 18:38,2,4.6,DHL/24-25/16482,3/28/2025 15:18,KEONJHAR TELEMATICS,KEONJHAR,KEONJHAR,Odisha,7976.8,GATI,All others ODA
23,158076344,3/29/2025 18:38,2,10,DHL/24-25/16501,3/29/2025 10:32,KEONJHAR TELEMATICS,KEONJHAR,KEONJHAR,Odisha,4012,GATI,All others ODA
24,158076290,3/29/2025 18:34,1,4.5,DHL/24-25/16454,3/28/2025 14:33,Berhampur,Berhampur,GANJAM,Odisha,2218.4,GATI,All others ODA
25,158076290,3/29/2025 18:34,2,11,DHL/24-25/16456,3/28/2025 14:36,Berhampur,Berhampur,GANJAM,Odisha,5498.8,GATI,All others ODA
26,158076351,3/29/2025 18:31,2,11,DHL/24-25/16457,3/28/2025 14:37,Accuracy World,Bongaigaon,Bongaigaon,Assam,7847,GATI,All others ODA
27,158076351,3/29/2025 18:31,2,9.2,DHL/24-25/16471,3/28/2025 15:02,Accuracy World,Bongaigaon,Bongaigaon,Assam,6572.6,GATI,All others ODA
28,158076351,3/29/2025 18:31,2,9.6,DHL/24-25/16483,3/28/2025 15:19,Accuracy World,Bongaigaon,Bongaigaon,Assam,6879.4,GATI,All others ODA
29,158076351,3/29/2025 18:31,2,18.7,DHL/24-25/16510,3/29/2025 10:47,Accuracy World,Bongaigaon,Bongaigaon,Assam,7422.2,GATI,All others ODA
30,158076375,3/29/2025 18:26,4,22.4,DHL/24-25/16507,3/29/2025 10:43,MALPANI HARDWARE STORES,LAKHIMPUR,LAKHIMPUR,Assam,9003.4,DELHIVERY,All others ODA
31,158076375,3/29/2025 18:26,2,24,DHL/24-25/16507,3/29/2025 10:43,MALPANI HARDWARE STORES,LAKHIMPUR,LAKHIMPUR,Assam,10395.8,DELHIVERY,All others ODA
32,280004846,3/29/2025 18:24,10,60.5,DHL/24-25/16517,3/29/2025 10:57,Maa Ji Sales,TIKAMGARH,TIKAMGARH,Madhya Pradesh,24101.5,DELHIVERY,All others ODA
33,280007332,3/29/2025 18:23,10,117,DHL/24-25/16527,3/29/2025 11:11,M/S Mahalaxmi Metals,MUNIGUDA,RAYAGADA,Odisha,47200,DELHIVERY,All others ODA
34,280007332,3/29/2025 18:23,5,41,DHL/24-25/16527,3/29/2025 11:11,M/S Mahalaxmi Metals,MUNIGUDA,RAYAGADA,Odisha,19057,DELHIVERY,All others ODA
35,28006189,3/29/2025 18:22,1,5,DHL/24-25/16461,3/28/2025 14:42,S.S SCALE,SRIGANGANAGAR,SRIGANGANAGAR,Rajasthan,3793.7,DELHIVERY,All others ODA
36,280005727,3/29/2025 18:21,1,11.7,DHL/24-25/16539,3/29/2025 11:21,Rudra Enterprises,Pandhurna,CHHINDWARA,Madhya Pradesh,4961.9,DELHIVERY,All others ODA
37,280005371,3/29/2025 18:20,2,4.4,DHL/24-25/16458,3/28/2025 14:38,SHREE GAYATRI INSTRUMENT,SEONI,SEONI,Madhya Pradesh,5345.4,DELHIVERY,All others ODA
38,280005371,3/29/2025 18:20,8,36.8,DHL/24-25/16468,3/28/2025 14:55,SHREE GAYATRI INSTRUMENT,SEONI,SEONI,Madhya Pradesh,22325.6,DELHIVERY,All others ODA
39,28006604,3/29/2025 18:16,20,234,DHL/24-25/16499,3/29/2025 10:28,ASHIRWAD SALES,CHHATARPUR,CHHATARPUR,Madhya Pradesh,96406,DELHIVERY,All others ODA
40,28006604,3/29/2025 18:16,10,159,DHL/24-25/16514,3/29/2025 10:55,ASHIRWAD SALES,CHHATARPUR,CHHATARPUR,Madhya Pradesh,54575,DELHIVERY,All others ODA
41,280008294,3/29/2025 18:00,1,30.8,DHL/24-25/16569,3/29/2025 15:32,PALIWAL INSTRUMENT,BURHANPUR,Burhanpur,Madhya Pradesh,8183.3,DELHIVERY,All others ODA
42,1.00E+11,3/28/2025 19:43,3,20.7,DHL/24-25/16406,3/28/2025 9:44,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,22833,SAFEXPRESS,Scheduled
43,1.00E+11,3/28/2025 19:43,2,16.2,DHL/24-25/16412,3/28/2025 9:53,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,4248,SAFEXPRESS,Scheduled
44,1.00E+11,3/28/2025 19:43,7,32.2,DHL/24-25/16478,3/28/2025 15:14,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,14950.6,SAFEXPRESS,Scheduled
45,1.00E+11,3/28/2025 19:41,2,35.4,DHL/24-25/16431,3/28/2025 12:13,Marc Weighing,Khorda,KHORDHA,Odisha,9558,SAFEXPRESS,Scheduled
46,1.00E+11,3/28/2025 19:41,4,4.8,DHL/24-25/16433,3/28/2025 12:15,Marc Weighing,Khorda,KHORDHA,Odisha,5664,SAFEXPRESS,Scheduled
47,1.00E+11,3/28/2025 19:41,5,11,DHL/24-25/16475,3/28/2025 15:05,Marc Weighing,Khorda,KHORDHA,Odisha,11534.5,SAFEXPRESS,Scheduled
48,1.00E+11,3/28/2025 19:37,5,59,DHL/24-25/16409,3/28/2025 9:51,MAA TARINI ELECTRONIC WEIGHING MACHINES,GUNPUR,RAYAGADA,Odisha,24101.5,SAFEXPRESS,Scheduled
49,1.00E+11,3/28/2025 19:37,5,41.5,DHL/24-25/16409,3/28/2025 9:51,MAA TARINI ELECTRONIC WEIGHING MACHINES,GUNPUR,RAYAGADA,Odisha,17493.5,SAFEXPRESS,Scheduled
50,1.00E+11,3/28/2025 19:37,5,42.5,DHL/24-25/16409,3/28/2025 9:51,MAA TARINI ELECTRONIC WEIGHING MACHINES,GUNPUR,RAYAGADA,Odisha,17847.5,SAFEXPRESS,Scheduled
51,1.00E+11,3/28/2025 19:37,10,46,DHL/24-25/16469,3/28/2025 15:00,MAA TARINI ELECTRONIC WEIGHING MACHINES,GUNPUR,RAYAGADA,Odisha,31919,SAFEXPRESS,Scheduled
52,1000 2271 0072,3/28/2025 19:36,4,27.6,DHL/24-25/16404,3/28/2025 9:42,BINAYAK ENTERPRISES,BOUDH,BOUDH,Odisha,41536,SAFEXPRESS,Scheduled
53,1000 2271 9804,3/28/2025 19:36,1,2,DHL/24-25/16484,3/28/2025 15:34,SOMYA SYSTEM,GWALIOR,GWALIOR,Madhya Pradesh,21122,SAFEXPRESS,All others ODA
54,1.00E+11,3/28/2025 19:36,3,24.3,DHL/24-25/16414,3/28/2025 9:55,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,10195.2,SAFEXPRESS,Scheduled
55,1.00E+11,3/28/2025 19:36,8,92.8,DHL/24-25/16417,3/28/2025 9:59,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,37193.6,SAFEXPRESS,Scheduled
56,1.00E+11,3/28/2025 19:36,3,35.4,DHL/24-25/16417,3/28/2025 9:59,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,13947.6,SAFEXPRESS,Scheduled
57,1.00E+11,3/28/2025 19:36,3,24,DHL/24-25/16417,3/28/2025 9:59,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,10584.6,SAFEXPRESS,Scheduled
58,1.00E+11,3/28/2025 19:36,1,11.7,DHL/24-25/16435,3/28/2025 12:19,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,4720,SAFEXPRESS,Scheduled
59,1000 2271 9385,3/28/2025 19:35,2,23.4,DHL/24-25/16407,3/28/2025 9:47,Maa Narmada Enterprises,JABALPUR,JABALPUR,Madhya Pradesh,9923.8,SAFEXPRESS,All others ODA
60,1000 2271 9201,3/28/2025 19:34,10,18,DHL/24-25/16443,3/28/2025 13:55,Desire Electro,TEZPUR,SONITPUR,Assam,16874,SAFEXPRESS,Scheduled
61,158076689,3/28/2025 19:32,2,90.9,DHL/24-25/16410,3/28/2025 9:51,"OM ENTERPRISES.,",NASHIK,NASHIK,MAHARASHTRA,23688.5,GATI,Scheduled
62,158076665,3/28/2025 19:31,3,54,DHL/24-25/16437,3/28/2025 12:33,MALPANI HARDWARE STORES,LAKHIMPUR,LAKHIMPUR,Assam,18071.7,GATI,All others ODA
63,158076665,3/28/2025 19:31,2,26.1,DHL/24-25/16437,3/28/2025 12:33,MALPANI HARDWARE STORES,LAKHIMPUR,LAKHIMPUR,Assam,10395.8,GATI,All others ODA
64,158076498,3/28/2025 19:31,10,18,DHL/24-25/16440,3/28/2025 13:49,Raigarh,Raigarh,Raigarh,Chhattisgarh,8555,GATI,Scheduled
65,158076498,3/28/2025 19:31,10,17,DHL/24-25/16440,3/28/2025 13:49,Raigarh,Raigarh,Raigarh,Chhattisgarh,8850,GATI,Scheduled
66,158076481,3/28/2025 19:30,6,37.2,DHL/24-25/16473,3/28/2025 15:04,MALPANI HARDWARE STORES,LAKHIMPUR,LAKHIMPUR,Assam,22833,GATI,All others ODA
67,158076474,3/28/2025 19:28,3,6.9,DHL/24-25/16385,3/27/2025 10:18,ANAND TRADING COMPANY,SARAIPALI,MAHASAMUND,Chhattisgarh,6619.8,GATI,Scheduled
68,158076474,3/28/2025 19:28,7,16.1,DHL/24-25/16465,3/28/2025 14:50,ANAND TRADING COMPANY,SARAIPALI,MAHASAMUND,Chhattisgarh,15446.2,GATI,Scheduled
69,158076658,3/28/2025 19:27,2,10,DHL/24-25/16376,3/27/2025 9:55,"Shree Enterprises,(Beed)",BEED,BEED,MAHARASHTRA,5274.6,GATI,Scheduled
70,158076658,3/28/2025 19:27,2,55.5,DHL/24-25/16399,3/27/2025 16:47,"Shree Enterprises,(Beed)",BEED,BEED,MAHARASHTRA,24266.7,GATI,Scheduled
71,158076672,3/28/2025 19:26,7,56.7,DHL/24-25/16416,3/28/2025 9:57,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,25895.1,GATI,All others ODA
72,158076672,3/28/2025 19:26,10,18,DHL/24-25/16442,3/28/2025 13:53,NITIRAJ SALES,SAGAR,SAGAR,Madhya Pradesh,16520,GATI,All others ODA
73,158076696,3/28/2025 19:24,5,40.5,DHL/24-25/16413,3/28/2025 9:54,KEONJHAR TELEMATICS,KEONJHAR,KEONJHAR,Odisha,16992,GATI,All others ODA
74,158076696,3/28/2025 19:24,16,92,DHL/24-25/16428,3/28/2025 12:09,KEONJHAR TELEMATICS,KEONJHAR,KEONJHAR,Odisha,35494.4,GATI,All others ODA
75,158076696,3/28/2025 19:24,10,45,DHL/24-25/16481,3/28/2025 15:17,KEONJHAR TELEMATICS,KEONJHAR,KEONJHAR,Odisha,26904,GATI,All others ODA
76,275309382,3/28/2025 19:23,1,17.7,DHL/24-25/16432,3/28/2025 12:14,SHREE GAYATRI INSTRUMENT,SEONI,SEONI,Madhya Pradesh,4779,DELHIVERY,All others ODA
77,275309002,3/28/2025 19:21,1,8.2,DHL/24-25/16411,3/28/2025 9:53,Sanvik Toll Kanta,MANDLA,MANDLA,Madhya Pradesh,3734.7,DELHIVERY,All others ODA
78,275309002,3/28/2025 19:21,1,8.1,DHL/24-25/16411,3/28/2025 9:53,Sanvik Toll Kanta,MANDLA,MANDLA,Madhya Pradesh,3970.7,DELHIVERY,All others ODA
79,275309002,3/28/2025 19:21,1,11.6,DHL/24-25/16434,3/28/2025 12:18,Sanvik Toll Kanta,MANDLA,MANDLA,Madhya Pradesh,4891.1,DELHIVERY,All others ODA
80,275309002,3/28/2025 19:21,1,11.7,DHL/24-25/16434,3/28/2025 12:18,Sanvik Toll Kanta,MANDLA,MANDLA,Madhya Pradesh,4891.1,DELHIVERY,All others ODA
81,275309002,3/28/2025 19:21,1,11.7,DHL/24-25/16439,3/28/2025 12:34,Sanvik Toll Kanta,MANDLA,MANDLA,Madhya Pradesh,4891.1,DELHIVERY,All others ODA
82,275309002,3/28/2025 19:21,10,17,DHL/24-25/16441,3/28/2025 13:50,Sanvik Toll Kanta,MANDLA,MANDLA,Madhya Pradesh,17110,DELHIVERY,All others ODA
83,275308772,3/28/2025 19:20,1,11.7,DHL/24-25/16408,3/28/2025 9:48,Rudra Enterprises,Pandhurna,CHHINDWARA,Madhya Pradesh,4961.9,DELHIVERY,All others ODA
84,275308772,3/28/2025 19:20,3,24.3,DHL/24-25/16415,3/28/2025 9:56,Rudra Enterprises,Pandhurna,CHHINDWARA,Madhya Pradesh,11416.5,DELHIVERY,All others ODA
90,275272695,3/27/2025 18:17,2,32.8,DHL/24-25/16402,3/27/2025 17:19,EAGLE DIGITAL SCALES,COIMBATORE,COIMBATORE,Tamil Nadu,11210,DELHIVERY,All others ODA
91,275272695,3/27/2025 18:17,3,46.1,DHL/24-25/16402,3/27/2025 17:19,EAGLE DIGITAL SCALES,COIMBATORE,COIMBATORE,Tamil Nadu,26951.2,DELHIVERY,All others ODA
92,275269332,3/27/2025 18:13,2,9.2,DHL/24-25/16316,3/25/2025 12:39,TECHNOBUD ELECTRONICS,MADHA,SOLAPUR,MAHARASHTRA,6313,DELHIVERY,All others ODA
93,275269332,3/27/2025 18:13,2,4.4,DHL/24-25/16316,3/25/2025 12:39,TECHNOBUD ELECTRONICS,MADHA,SOLAPUR,MAHARASHTRA,4731.8,DELHIVERY,All others ODA
94,275269332,3/27/2025 18:12,10,22,DHL/24-25/16383,3/27/2025 10:14,NEW MAHAMAYA MARKETING,DALTANGANJ,DALTANGANJ,Jharkhand,23069,DELHIVERY,All others ODA
95,275270663,3/27/2025 18:11,1,5,DHL/24-25/16381,3/27/2025 10:10,S.S SCALE,SRIGANGANAGAR,SRIGANGANAGAR,Rajasthan,3793.7,DELHIVERY,All others ODA
96,275270663,3/27/2025 18:11,1,5,DHL/24-25/16381,3/27/2025 10:10,S.S SCALE,SRIGANGANAGAR,SRIGANGANAGAR,Rajasthan,3652.1,DELHIVERY,All others ODA
97,275270384,3/27/2025 18:10,3,6.9,DHL/24-25/16363,3/27/2025 9:26,ANANDA MARKETING,Berhampur,GANJAM,Odisha,14708.7,DELHIVERY,All others ODA
98,275271057,3/27/2025 18:05,2,5.2,DHL/24-25/16375,3/27/2025 9:53,SHREE GAYATRI INSTRUMENT,SEONI,SEONI,Madhya Pradesh,5628.6,DELHIVERY,All others ODA
99,275271057,3/27/2025 18:05,14,84.7,DHL/24-25/16393,3/27/2025 12:14,SHREE GAYATRI INSTRUMENT,SEONI,SEONI,Madhya Pradesh,33742.1,DELHIVERY,All others ODA
100,1.00E+11,3/27/2025 17:57,2,9.2,DHL/24-25/16373,3/27/2025 9:49,Durga Mata Scale Center,BHOKARDAN,JALNA,MAHARASHTRA,5723,SAFEXPRESS,All others ODA
101,1.00E+11,3/27/2025 17:57,3,13.8,DHL/24-25/16380,3/27/2025 10:07,Durga Mata Scale Center,BHOKARDAN,JALNA,MAHARASHTRA,9469.5,SAFEXPRESS,All others ODA
102,1.00E+11,3/27/2025 17:54,8,36.8,DHL/24-25/16377,3/27/2025 10:01,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,17086.4,SAFEXPRESS,Scheduled
103,1.00E+11,3/27/2025 17:54,2,11.5,DHL/24-25/16389,3/27/2025 12:11,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,3870.4,SAFEXPRESS,Scheduled
104,1.00E+11,3/27/2025 17:52,2,11.2,DHL/24-25/16392,3/27/2025 12:13,Raigarh,Raigarh,Raigarh,Chhattisgarh,5305.28,SAFEXPRESS,All others ODA
105,1.00E+11,3/27/2025 17:52,1,15.3,DHL/24-25/16365,3/27/2025 9:31,LIMRA INSTRUMENTS,VASAI(EAST),PALGHAR,MAHARASHTRA,7339.6,SAFEXPRESS,All others ODA
106,1.00E+11,3/27/2025 17:51,2,18.7,DHL/24-25/16391,3/27/2025 12:12,GANESH SCALES,BHARUCH,BHARUCH,Gujarat,7103.6,SAFEXPRESS,All others ODA
107,1.00E+11,3/27/2025 17:51,10,22,DHL/24-25/16384,3/27/2025 10:16,MANU ELECTRONIC SYSTEMS,Kanpur,Kanpur,Uttar Pradesh,23069,SAFEXPRESS,Scheduled
108,1.00E+11,3/27/2025 17:50,1,9.5,DHL/24-25/16395,3/27/2025 14:15,HUSAINBHAI ENTERPRISES,BHIWANDI,THANE,MAHARASHTRA,20001,SAFEXPRESS,All others ODA
109,1.00E+11,3/27/2025 17:49,3,56,DHL/24-25/16390,3/27/2025 12:12,BINAYAK ENTERPRISES,BOUDH,BOUDH,Odisha,17381.4,SAFEXPRESS,Scheduled
110,1.00E+11,3/27/2025 17:48,4,20,DHL/24-25/16370,3/27/2025 9:46,ALPINE DIGI SCALE SYSTEM,KOLKATA,KOLKATA,West Bengal,18573.2,SAFEXPRESS,Scheduled
111,1.00E+11,3/27/2025 17:47,10,24.5,DHL/24-25/16369,3/27/2025 9:35,CARE MEDI SYSTEMS,SECUNDERABAD,HYDERABAD,Telangana,16166,SAFEXPRESS,Ac
112,1.00E+11,3/27/2025 17:45,4,18.2,DHL/24-25/16366,3/27/2025 9:32,UNITED WEIGHING SCALES,THANE,THANE,MAHARASHTRA,8012.2,SAFEXPRESS,All others ODA
120,275269332,3/27/2025 11:16,2,16.2,DHL/24-25/16372,3/27/2025 9:48,TECHNOBUD ELECTRONICS,MADHA,SOLAPUR,MAHARASHTRA,9286.6,DELHIVERY,All others ODA
121,1.00E+11,3/27/2025 10:25,4,21.8,DHL/24-25/16242,3/24/2025 9:21,TARINI ELECTRICAL,DASAPALLA,NAYAGARH,Odisha,9263,SAFEXPRESS,Scheduled
122,1.00E+11,3/27/2025 10:23,2,48.5,DHL/24-25/16361,3/26/2025 18:01,ACEE WEIGHING SOLUTION,AHMEDABAD,AHMEDABAD,Gujarat,24650.2,SAFEXPRESS,All others ODA
123,1.00E+11,3/27/2025 10:22,2,35.3,DHL/24-25/16358,3/26/2025 16:50,AGRAWAL SCALE CO.,NAGPUR,NAGPUR,MAHARASHTRA,14195.4,SAFEXPRESS,All others ODA
124,1.00E+11,3/27/2025 10:21,2,16.2,DHL/24-25/16285,3/25/2025 9:31,Prakash Traders.,DINDORI,DINDORI,Madhya Pradesh,7398.6,SAFEXPRESS,All others ODA
125,1.00E+11,3/27/2025 10:20,23,36.8,DHL/24-25/16352,3/26/2025 15:39,Khariar Weighing Scale,KHARIAR,NUAPADA,Odisha,51958.99,SAFEXPRESS,Scheduled
126,1.00E+11,3/27/2025 10:19,10,46,DHL/24-25/16312,3/25/2025 12:28,BINAYAK ENTERPRISES,BOUDH,BOUDH,Odisha,29736,SAFEXPRESS,Scheduled
127,1.00E+11,3/27/2025 10:19,30,54,DHL/24-25/16312,3/25/2025 12:28,BINAYAK ENTERPRISES,BOUDH,BOUDH,Odisha,49560,SAFEXPRESS,Scheduled
128,1.00E+11,3/27/2025 10:18,50,590,DHL/24-25/16360,3/26/2025 17:11,Marc Weighing,Khorda,KHORDHA,Odisha,241015,SAFEXPRESS,Scheduled
129,1.00E+11,3/27/2025 10:17,6,33.9,DHL/24-25/16346,3/26/2025 14:35,MAA NARAYANI WEIGHT AND MEASURE SERVICE,PHULBANI,KANDHAMAL,Odisha,13611.3,SAFEXPRESS,Scheduled
130,1.00E+11,3/27/2025 10:17,6,70.2,DHL/24-25/16346,3/26/2025 14:35,MAA NARAYANI WEIGHT AND MEASURE SERVICE,PHULBANI,KANDHAMAL,Odisha,28921.8,SAFEXPRESS,Scheduled
131,1.00E+11,3/27/2025 10:17,6,49.2,DHL/24-25/16346,3/26/2025 14:35,MAA NARAYANI WEIGHT AND MEASURE SERVICE,PHULBANI,KANDHAMAL,Odisha,22868.4,SAFEXPRESS,Scheduled
132,1.00E+11,3/27/2025 10:17,4,23.2,DHL/24-25/16346,3/26/2025 14:35,MAA NARAYANI WEIGHT AND MEASURE SERVICE,PHULBANI,KANDHAMAL,Odisha,11564,SAFEXPRESS,Scheduled
135,1.00E+11,3/27/2025 10:14,1,32.3,DHL/24-25/16343,3/26/2025 14:25,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,6950.2,SAFEXPRESS,Scheduled
136,1.00E+11,3/27/2025 10:14,1,29.8,DHL/24-25/16345,3/26/2025 14:29,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,6844,SAFEXPRESS,Scheduled
137,1.00E+11,3/27/2025 10:14,1,18,DHL/24-25/16345,3/26/2025 14:29,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,4885.2,SAFEXPRESS,Scheduled
138,1.00E+11,3/27/2025 10:14,2,31,DHL/24-25/16345,3/26/2025 14:29,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,9416.4,SAFEXPRESS,Scheduled
140,275222151,3/26/2025 18:39,31,9.3,DHL/24-25/16317,3/25/2025 12:50,A TO Z ENGINEERING,KALAMB,YAVATMAL,MAHARASHTRA,47789.95,DELHIVERY,All others ODA
141,158076535,3/26/2025 18:38,2,4.6,DHL/24-25/16257,3/24/2025 9:57,Mohit Electronics,BARIPADA,MAYURBHANJ,Odisha,4531.2,GATI,All others ODA
142,158076535,3/26/2025 18:38,2,3.2,DHL/24-25/16353,3/26/2025 15:39,Mohit Electronics,BARIPADA,MAYURBHANJ,Odisha,4578.4,GATI,All others ODA
143,158076634,3/26/2025 18:35,2,52.3,DHL/24-25/16297,3/25/2025 11:47,Sagar scales sales and services,Partur,JALNA,MAHARASHTRA,14006.6,GATI,Scheduled
144,158076641,3/26/2025 18:34,1,2.4,DHL/24-25/16305,3/25/2025 12:07,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,6000.3,GATI,Scheduled
145,158076641,3/26/2025 18:34,2,10,DHL/24-25/16305,3/25/2025 12:07,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,8224.6,GATI,Scheduled
146,158076542,3/26/2025 18:32,2,3.2,DHL/24-25/16354,3/26/2025 15:40,Berhampur,Berhampur,GANJAM,Odisha,3681.6,GATI,All others ODA
147,158076504,3/26/2025 18:31,1,15.4,DHL/24-25/16309,3/25/2025 12:12,VEERBHADRA SALES CORPORATION,NANDED,NANDED,MAHARASHTRA,7652.3,GATI,Scheduled
148,158076511,3/26/2025 18:31,2,11.3,DHL/24-25/16302,3/25/2025 12:01,RENUKA ELECTRONICS,PUNE,PUNE,MAHARASHTRA,10643.6,GATI,Scheduled
149,158076528,3/26/2025 18:30,2,23.2,DHL/24-25/16342,3/26/2025 14:24,Raigarh,Raigarh,Raigarh,Chhattisgarh,7271.16,GATI,Scheduled
150,275229204,3/26/2025 18:29,10,18,DHL/24-25/16313,3/25/2025 12:35,SHUBHAM SALES & SERVICE,PANVEL,RAIGAD,MAHARASHTRA,16756,DELHIVERY,All others ODA
151,275228119,3/26/2025 18:29,4,69.6,DHL/24-25/16344,3/26/2025 14:26,HOME CHOICE INTERIOR MART,ASHOKNAGAR,ASHOKNAGAR - 473335,Madhya Pradesh,19210.4,DELHIVERY,All others ODA
152,275228584,3/26/2025 18:28,1,18.2,DHL/24-25/16341,3/26/2025 14:22,NITIRAJ ENTERPRISES.,NIZAMABAD,NIZAMABAD,Telangana,6088.8,DELHIVERY,All others ODA
153,275228924,3/26/2025 18:27,2,32.8,DHL/24-25/16348,3/26/2025 14:38,OM ELECTRONICS,Lalsot,DAUSA,Rajasthan,11552.2,DELHIVERY,All others ODA
164,1.00E+11,3/26/2025 10:24,6,146.4,DHL/24-25/16357,3/26/2025 16:28,SWASTIK SYSTEMS & SERVICES,East Delhi,East Delhi,DELHI,46940.4,SAFEXPRESS,All others ODA
165,1.00E+11,3/25/2025 18:45,2,13,DHL/24-25/16286,3/25/2025 9:33,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,3398.4,SAFEXPRESS,Scheduled
166,1.00E+11,3/25/2025 18:45,2,16.2,DHL/24-25/16286,3/25/2025 9:33,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,4248,SAFEXPRESS,Scheduled
167,1.00E+11,3/25/2025 18:45,1,8,DHL/24-25/16286,3/25/2025 9:33,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,2519.3,SAFEXPRESS,Scheduled
